,NN_model_output.net.result,Round Value,validate_df...24.,Forecasting Result,,,,,
27472,0.085292509,0,0,1,,,,,
26957,0.08525363,0,0,1,,,,,
24005,0.085232465,0,0,1,,,,,
27970,0.085152528,0,0,1,,,,,
24913,0.085029737,0,1,0,,,,,
27134,0.085026945,0,0,1,,,,,
25713,0.084974576,0,0,1,,,,,
28783,0.08495331,0,0,1,,,,,
25667,0.084895055,0,0,1,,,,,
25129,0.084815942,0,0,1,,,,,
29837,0.084748328,0,0,1,,,,,
28334,0.084741106,0,0,1,,,,,
26200,0.084740895,0,0,1,,,,,
26122,0.084664392,0,1,0,,,,,
27645,0.084659182,0,0,1,,,,,
29285,0.084618156,0,0,1,,,,,
27044,0.084602709,0,1,0,,,,,
27867,0.084527023,0,0,1,,,,,
27068,0.084506374,0,0,1,,,,,
28629,0.084441273,0,0,1,,,,,
24204,0.084431743,0,0,1,,,,,
27118,0.084387602,0,0,1,,,,,
25353,0.084287134,0,0,1,,,,,
25545,0.084175055,0,0,1,,,,,
25409,0.084154766,0,0,1,,,,,
28348,0.084140906,0,0,1,,,,,
28359,0.084087859,0,0,1,,,,,
27775,0.08405975,0,0,1,,,,,
26138,0.084053337,0,0,1,,,,,
26492,0.084034558,0,0,1,,,,,
28191,0.084030852,0,0,1,,,,,
27257,0.083923077,0,0,1,,,,,
25030,0.083835655,0,0,1,,,,,
25785,0.083782205,0,0,1,,,,,
29446,0.083774367,0,0,1,,,,,
29046,0.08376242,0,0,1,,,,,
27170,0.083671275,0,0,1,,,,,
25270,0.083653932,0,0,1,,,,,
26577,0.083611135,0,0,1,,,,,
24917,0.083570696,0,1,0,,,,,
26408,0.083537845,0,0,1,,,,,
28650,0.083508925,0,0,1,,,,,
29135,0.083502421,0,0,1,,,,,
27750,0.083462071,0,0,1,,,,,
28154,0.083442179,0,0,1,,,,,
26140,0.083438976,0,0,1,,,,,
29328,0.08333561,0,0,1,,,,,
26826,0.08326702,0,0,1,,,,,
28503,0.083264877,0,0,1,,,,,
25956,0.083169888,0,0,1,,,,,
29847,0.083141015,0,0,1,,,,,
29047,0.083119959,0,0,1,,,,,
25944,0.083114827,0,0,1,,,,,
29420,0.083045583,0,0,1,,,,,
24726,0.082973665,0,0,1,,,,,
29028,0.082957295,0,1,0,,,,,
29981,0.082878163,0,0,1,,,,,
27176,0.0828589,0,0,1,,,,,
28279,0.082844512,0,0,1,,,,,
28713,0.082837375,0,0,1,,,,,
28928,0.082806879,0,0,1,,,,,
28787,0.082745183,0,0,1,,,,,
28063,0.082731985,0,0,1,,,,,
29329,0.082680646,0,0,1,,,,,
27691,0.082677114,0,0,1,,,,,
24438,0.082674004,0,0,1,,,,,
28042,0.082538587,0,0,1,,,,,
27245,0.082521718,0,0,1,,,,,
25739,0.082486472,0,1,0,,,,,
24940,0.082458321,0,0,1,,,,,
25012,0.082455624,0,0,1,,,,,
29811,0.082444313,0,0,1,,,,,
25783,0.082340812,0,0,1,,,,,
29692,0.082329392,0,0,1,,,,,
26493,0.082316906,0,1,0,,,,,
29475,0.082302992,0,0,1,,,,,
24541,0.082296289,0,0,1,,,,,
25515,0.082293519,0,1,0,,,,,
25376,0.082265447,0,0,1,,,,,
25574,0.082238483,0,0,1,,,,,
25527,0.082236273,0,0,1,,,,,
26562,0.082220055,0,0,1,,,,,
28932,0.082142476,0,0,1,,,,,
25355,0.082113963,0,0,1,,,,,
28938,0.082094459,0,0,1,,,,,
25373,0.082089643,0,0,1,,,,,
24006,0.081974745,0,0,1,,,,,
26722,0.081922637,0,0,1,,,,,
29159,0.081895938,0,0,1,,,,,
28564,0.081882314,0,0,1,,,,,
27528,0.081872911,0,1,0,,,,,
24975,0.081734405,0,0,1,,,,,
24734,0.081609678,0,0,1,,,,,
24674,0.081585416,0,0,1,,,,,
26473,0.081581656,0,1,0,,,,,
28412,0.081522706,0,0,1,,,,,
28572,0.081522535,0,0,1,,,,,
28744,0.081478537,0,0,1,,,,,
27650,0.081475425,0,0,1,,,,,
25546,0.081470598,0,0,1,,,,,
27383,0.081386932,0,0,1,,,,,
28283,0.081355677,0,1,0,,,,,
25959,0.081300696,0,0,1,,,,,
25212,0.081256888,0,0,1,,,,,
28481,0.081256729,0,0,1,,,,,
25397,0.081131311,0,0,1,,,,,
28396,0.081127368,0,0,1,,,,,
29883,0.081040926,0,0,1,,,,,
25936,0.08103832,0,0,1,,,,,
29344,0.08102082,0,0,1,,,,,
27726,0.081018404,0,0,1,,,,,
25315,0.081008776,0,0,1,,,,,
24454,0.080998323,0,0,1,,,,,
28639,0.080921529,0,0,1,,,,,
24137,0.080894438,0,0,1,,,,,
26887,0.080785239,0,0,1,,,,,
25594,0.080770405,0,0,1,,,,,
24402,0.08076761,0,0,1,,,,,
26701,0.080647738,0,1,0,,,,,
25492,0.080639603,0,0,1,,,,,
27793,0.080586335,0,0,1,,,,,
29649,0.080562649,0,0,1,,,,,
29996,0.080553802,0,0,1,,,,,
26025,0.080516021,0,0,1,,,,,
24306,0.080480041,0,0,1,,,,,
27847,0.080424206,0,0,1,,,,,
24660,0.080406868,0,0,1,,,,,
27221,0.080391588,0,0,1,,,,,
28690,0.080330815,0,0,1,,,,,
28015,0.080275717,0,0,1,,,,,
28026,0.080264431,0,1,0,,,,,
28385,0.080206982,0,1,0,,,,,
29740,0.080196419,0,0,1,,,,,
25589,0.080147556,0,0,1,,,,,
25277,0.080062522,0,0,1,,,,,
25863,0.080033437,0,0,1,,,,,
29295,0.080020568,0,0,1,,,,,
27855,0.080000042,0,0,1,,,,,
24446,0.079927145,0,1,0,,,,,
28595,0.079906164,0,0,1,,,,,
28337,0.079899197,0,0,1,,,,,
27556,0.079823143,0,0,1,,,,,
27359,0.079822303,0,0,1,,,,,
25190,0.079802302,0,0,1,,,,,
28416,0.079697093,0,0,1,,,,,
26091,0.079638916,0,0,1,,,,,
28556,0.079632188,0,0,1,,,,,
28857,0.079576322,0,0,1,,,,,
29021,0.07952458,0,0,1,,,,,
26027,0.07952286,0,0,1,,,,,
27460,0.079496297,0,0,1,,,,,
24955,0.079494468,0,0,1,,,,,
29397,0.07949129,0,0,1,,,,,
26482,0.079468731,0,0,1,,,,,
26959,0.079466023,0,0,1,,,,,
25981,0.079412659,0,0,1,,,,,
25746,0.079355168,0,0,1,,,,,
29770,0.079348135,0,0,1,,,,,
27246,0.079334686,0,0,1,,,,,
29746,0.079325676,0,0,1,,,,,
24909,0.079268508,0,0,1,,,,,
29496,0.079200901,0,0,1,,,,,
26950,0.079163131,0,0,1,,,,,
24225,0.079134849,0,0,1,,,,,
29169,0.079098224,0,0,1,,,,,
26749,0.07909651,0,0,1,,,,,
24478,0.079068446,0,0,1,,,,,
26921,0.078968859,0,0,1,,,,,
28388,0.078946838,0,0,1,,,,,
26670,0.078935911,0,0,1,,,,,
26179,0.078873417,0,0,1,,,,,
26164,0.078806823,0,0,1,,,,,
25436,0.078751676,0,1,0,,,,,
24714,0.078676722,0,0,1,,,,,
26242,0.078660932,0,0,1,,,,,
27934,0.078657149,0,0,1,,,,,
25963,0.078622311,0,0,1,,,,,
28559,0.078581677,0,0,1,,,,,
27077,0.078567939,0,0,1,,,,,
29149,0.078552947,0,0,1,,,,,
25691,0.078547521,0,0,1,,,,,
27598,0.078531898,0,0,1,,,,,
29704,0.078452066,0,0,1,,,,,
25610,0.078444989,0,0,1,,,,,
27685,0.078424054,0,0,1,,,,,
27533,0.078369957,0,0,1,,,,,
24567,0.078309311,0,0,1,,,,,
27335,0.078241516,0,0,1,,,,,
27184,0.078201071,0,0,1,,,,,
25828,0.078178675,0,0,1,,,,,
24905,0.078170901,0,0,1,,,,,
24081,0.078006567,0,0,1,,,,,
25792,0.077989185,0,0,1,,,,,
24514,0.077987621,0,0,1,,,,,
25910,0.077980767,0,0,1,,,,,
24668,0.077980008,0,0,1,,,,,
28093,0.077975178,0,0,1,,,,,
28680,0.077928708,0,0,1,,,,,
29387,0.077917553,0,0,1,,,,,
27208,0.07785026,0,0,1,,,,,
29472,0.077848824,0,0,1,,,,,
29117,0.077718677,0,0,1,,,,,
24992,0.077709833,0,0,1,,,,,
25542,0.077538216,0,0,1,,,,,
25657,0.077522192,0,0,1,,,,,
24626,0.077504609,0,0,1,,,,,
28069,0.077483755,0,0,1,,,,,
27323,0.077446526,0,0,1,,,,,
28399,0.077416281,0,0,1,,,,,
25938,0.077410728,0,0,1,,,,,
25437,0.077407367,0,0,1,,,,,
29341,0.077371316,0,0,1,,,,,
29888,0.077338137,0,0,1,,,,,
26263,0.077290153,0,0,1,,,,,
24658,0.077158729,0,0,1,,,,,
27572,0.077111982,0,0,1,,,,,
27752,0.07710718,0,0,1,,,,,
25895,0.077102739,0,0,1,,,,,
24276,0.077067262,0,0,1,,,,,
24161,0.077062068,0,0,1,,,,,
28709,0.077036606,0,0,1,,,,,
27696,0.077033569,0,0,1,,,,,
28037,0.076975745,0,0,1,,,,,
26195,0.076970067,0,0,1,,,,,
25854,0.076957367,0,0,1,,,,,
27997,0.076931658,0,0,1,,,,,
29691,0.076895357,0,0,1,,,,,
26706,0.076882802,0,0,1,,,,,
26423,0.076881817,0,0,1,,,,,
25857,0.076872726,0,0,1,,,,,
28829,0.076797192,0,0,1,,,,,
25334,0.076778696,0,0,1,,,,,
28327,0.076739235,0,0,1,,,,,
27119,0.076716276,0,0,1,,,,,
28660,0.076704072,0,0,1,,,,,
28633,0.076662495,0,0,1,,,,,
25489,0.076661255,0,0,1,,,,,
29101,0.076654347,0,0,1,,,,,
25578,0.076638425,0,0,1,,,,,
28403,0.076588861,0,1,0,,,,,
29037,0.076584996,0,0,1,,,,,
27135,0.076549383,0,0,1,,,,,
27928,0.076495365,0,0,1,,,,,
27475,0.076429026,0,0,1,,,,,
25969,0.076423842,0,0,1,,,,,
27042,0.076354146,0,0,1,,,,,
26764,0.076256037,0,0,1,,,,,
27831,0.076252321,0,0,1,,,,,
25763,0.076252157,0,0,1,,,,,
25743,0.076221098,0,1,0,,,,,
25680,0.076067683,0,0,1,,,,,
24415,0.07598599,0,0,1,,,,,
25697,0.075980767,0,0,1,,,,,
28779,0.075955499,0,0,1,,,,,
24834,0.075895799,0,0,1,,,,,
29950,0.075892285,0,0,1,,,,,
27325,0.075831264,0,0,1,,,,,
26369,0.075830942,0,0,1,,,,,
26601,0.075751944,0,0,1,,,,,
28575,0.075746426,0,0,1,,,,,
24906,0.075633008,0,0,1,,,,,
27693,0.075591896,0,0,1,,,,,
28281,0.07550072,0,0,1,,,,,
24636,0.075420995,0,1,0,,,,,
25812,0.075358212,0,0,1,,,,,
25933,0.075218369,0,0,1,,,,,
27779,0.075197577,0,0,1,,,,,
26246,0.075194518,0,0,1,,,,,
29070,0.075158121,0,0,1,,,,,
25776,0.075117148,0,0,1,,,,,
26090,0.075098497,0,0,1,,,,,
28621,0.07508524,0,0,1,,,,,
24084,0.07498649,0,0,1,,,,,
27172,0.074970232,0,0,1,,,,,
25433,0.07494426,0,0,1,,,,,
24947,0.074930335,0,0,1,,,,,
25499,0.074926324,0,0,1,,,,,
27828,0.074925788,0,0,1,,,,,
26818,0.074895393,0,0,1,,,,,
24345,0.074832309,0,0,1,,,,,
26136,0.074801779,0,0,1,,,,,
24888,0.074794395,0,0,1,,,,,
24497,0.074710563,0,0,1,,,,,
27020,0.074632058,0,0,1,,,,,
28955,0.074607508,0,0,1,,,,,
27038,0.074515327,0,0,1,,,,,
27982,0.074498053,0,0,1,,,,,
26809,0.074463609,0,1,0,,,,,
26412,0.074425352,0,0,1,,,,,
25111,0.074344388,0,0,1,,,,,
27043,0.074300287,0,0,1,,,,,
28939,0.074252146,0,0,1,,,,,
24191,0.074247532,0,0,1,,,,,
24159,0.074230095,0,0,1,,,,,
25493,0.074222865,0,0,1,,,,,
25716,0.074217679,0,0,1,,,,,
28560,0.074210979,0,1,0,,,,,
25823,0.074168285,0,0,1,,,,,
28431,0.074162228,0,0,1,,,,,
26778,0.074070274,0,1,0,,,,,
25302,0.074059195,0,0,1,,,,,
28878,0.074011005,0,0,1,,,,,
25459,0.073902674,0,0,1,,,,,
26320,0.073835916,0,0,1,,,,,
29174,0.073777166,0,0,1,,,,,
26220,0.073727201,0,0,1,,,,,
28567,0.073722801,0,0,1,,,,,
24868,0.073720312,0,0,1,,,,,
28173,0.073716061,0,0,1,,,,,
25462,0.073668237,0,0,1,,,,,
25827,0.073635649,0,0,1,,,,,
26163,0.073528473,0,0,1,,,,,
24664,0.073487727,0,1,0,,,,,
26426,0.073398879,0,0,1,,,,,
25867,0.073339891,0,0,1,,,,,
29129,0.073305962,0,0,1,,,,,
26696,0.073300721,0,0,1,,,,,
24735,0.073187799,0,0,1,,,,,
25280,0.073167265,0,0,1,,,,,
26560,0.073164137,0,0,1,,,,,
24380,0.073135221,0,0,1,,,,,
26297,0.073027118,0,0,1,,,,,
25871,0.073021819,0,0,1,,,,,
26223,0.073003426,0,0,1,,,,,
27597,0.072995811,0,0,1,,,,,
26400,0.072985273,0,0,1,,,,,
24946,0.072979195,0,0,1,,,,,
29290,0.072964233,0,0,1,,,,,
25278,0.072921043,0,0,1,,,,,
25619,0.072789819,0,0,1,,,,,
26735,0.072768896,0,0,1,,,,,
27880,0.07276683,0,0,1,,,,,
27213,0.072755688,0,0,1,,,,,
25997,0.072730757,0,0,1,,,,,
24614,0.072730265,0,0,1,,,,,
24615,0.072672359,0,0,1,,,,,
29997,0.072627054,0,0,1,,,,,
29008,0.072502122,0,0,1,,,,,
26225,0.07248694,0,0,1,,,,,
27812,0.072473048,0,0,1,,,,,
24182,0.072454395,0,0,1,,,,,
24434,0.072424633,0,0,1,,,,,
24659,0.072373451,0,0,1,,,,,
27679,0.072370549,0,0,1,,,,,
27350,0.072356001,0,0,1,,,,,
28944,0.07228669,0,0,1,,,,,
26331,0.072268863,0,0,1,,,,,
24234,0.07226082,0,0,1,,,,,
28661,0.072210691,0,0,1,,,,,
28885,0.072173403,0,0,1,,,,,
25873,0.072111181,0,0,1,,,,,
28681,0.07208815,0,0,1,,,,,
27995,0.072040875,0,0,1,,,,,
24988,0.072018657,0,0,1,,,,,
26159,0.071904286,0,1,0,,,,,
27364,0.071879672,0,0,1,,,,,
29468,0.071831902,0,0,1,,,,,
25153,0.071831869,0,0,1,,,,,
25908,0.071830031,0,0,1,,,,,
25101,0.071825647,0,0,1,,,,,
27252,0.071761458,0,0,1,,,,,
28032,0.0717466,0,0,1,,,,,
27758,0.071716079,0,1,0,,,,,
24470,0.071604742,0,1,0,,,,,
25659,0.071582924,0,0,1,,,,,
28526,0.071527264,0,0,1,,,,,
28715,0.071441074,0,0,1,,,,,
27900,0.071428381,0,0,1,,,,,
25935,0.071381994,0,0,1,,,,,
27978,0.071379058,0,0,1,,,,,
25408,0.071297992,0,0,1,,,,,
24254,0.071293583,0,0,1,,,,,
26924,0.071157397,0,0,1,,,,,
29431,0.071155745,0,0,1,,,,,
28039,0.071093971,0,1,0,,,,,
27796,0.071089961,0,0,1,,,,,
29087,0.071072139,0,0,1,,,,,
29646,0.071058499,0,0,1,,,,,
28509,0.071013009,0,0,1,,,,,
26477,0.070980191,0,0,1,,,,,
24469,0.070915788,0,0,1,,,,,
25305,0.070905353,0,0,1,,,,,
24563,0.070852033,0,0,1,,,,,
24642,0.070811751,0,0,1,,,,,
26972,0.070794105,0,0,1,,,,,
29626,0.07077081,0,0,1,,,,,
26012,0.070725352,0,0,1,,,,,
28370,0.070706679,0,0,1,,,,,
28362,0.070532343,0,0,1,,,,,
26398,0.070484835,0,0,1,,,,,
29060,0.070484346,0,0,1,,,,,
24521,0.070480124,0,0,1,,,,,
28653,0.070441734,0,0,1,,,,,
28329,0.070432829,0,0,1,,,,,
29809,0.070307142,0,1,0,,,,,
24577,0.070245645,0,0,1,,,,,
24757,0.070203129,0,0,1,,,,,
27718,0.070191459,0,0,1,,,,,
26960,0.070150407,0,0,1,,,,,
28131,0.070132141,0,0,1,,,,,
27754,0.070131943,0,0,1,,,,,
27249,0.070119514,0,0,1,,,,,
26465,0.07008478,0,0,1,,,,,
26862,0.070006367,0,0,1,,,,,
27990,0.069916508,0,0,1,,,,,
27839,0.069762207,0,0,1,,,,,
27833,0.069755807,0,0,1,,,,,
25554,0.069736914,0,0,1,,,,,
28626,0.069674868,0,0,1,,,,,
28590,0.069641474,0,0,1,,,,,
28501,0.069608214,0,0,1,,,,,
26216,0.069578076,0,0,1,,,,,
24058,0.069495201,0,0,1,,,,,
26213,0.069250158,0,0,1,,,,,
25220,0.069163953,0,0,1,,,,,
26262,0.069134647,0,0,1,,,,,
29157,0.069118072,0,0,1,,,,,
24112,0.069061862,0,0,1,,,,,
27356,0.068991716,0,0,1,,,,,
27010,0.068991047,0,0,1,,,,,
25837,0.068848918,0,0,1,,,,,
28753,0.068839104,0,0,1,,,,,
27818,0.068775681,0,0,1,,,,,
26801,0.068758365,0,0,1,,,,,
29861,0.068736242,0,0,1,,,,,
28788,0.06861289,0,0,1,,,,,
28321,0.068538728,0,0,1,,,,,
26004,0.06847394,0,0,1,,,,,
25641,0.068455138,0,0,1,,,,,
28340,0.06841636,0,0,1,,,,,
28036,0.068320227,0,0,1,,,,,
26232,0.068309288,0,0,1,,,,,
25960,0.068224025,0,0,1,,,,,
28452,0.068219447,0,0,1,,,,,
28316,0.068147235,0,0,1,,,,,
25991,0.068094711,0,0,1,,,,,
24796,0.067942134,0,0,1,,,,,
25758,0.067919061,0,0,1,,,,,
26486,0.067909001,0,0,1,,,,,
25435,0.067885363,0,0,1,,,,,
27626,0.067751599,0,0,1,,,,,
28865,0.067703007,0,0,1,,,,,
27617,0.067664714,0,0,1,,,,,
25686,0.06761546,0,0,1,,,,,
24592,0.067566013,0,0,1,,,,,
26554,0.067507569,0,0,1,,,,,
27339,0.06748206,0,0,1,,,,,
29405,0.067454045,0,0,1,,,,,
26386,0.06744704,0,0,1,,,,,
25419,0.067445063,0,1,0,,,,,
25132,0.067434335,0,0,1,,,,,
27045,0.067299886,0,0,1,,,,,
27856,0.067180756,0,0,1,,,,,
28549,0.06715515,0,0,1,,,,,
27189,0.067149146,0,0,1,,,,,
26581,0.067078139,0,0,1,,,,,
29384,0.067030103,0,0,1,,,,,
29928,0.067026545,0,0,1,,,,,
28706,0.066966889,0,0,1,,,,,
29749,0.066893861,0,0,1,,,,,
26361,0.066855789,0,0,1,,,,,
29807,0.066839139,0,0,1,,,,,
27447,0.0668211,0,0,1,,,,,
25729,0.066792948,0,0,1,,,,,
25326,0.066762474,0,0,1,,,,,
25235,0.066747951,0,0,1,,,,,
28378,0.066747525,0,0,1,,,,,
28710,0.06668132,0,0,1,,,,,
24625,0.066661539,0,1,0,,,,,
25893,0.066640997,0,0,1,,,,,
29377,0.06657801,0,1,0,,,,,
26032,0.066489711,0,0,1,,,,,
27408,0.06646315,0,0,1,,,,,
24277,0.066455639,0,0,1,,,,,
25335,0.066453041,0,0,1,,,,,
26543,0.066448925,0,0,1,,,,,
24957,0.066440639,0,0,1,,,,,
25259,0.066352203,0,0,1,,,,,
29893,0.066317479,0,0,1,,,,,
28838,0.066280038,0,0,1,,,,,
27896,0.066245492,0,0,1,,,,,
29947,0.066151427,0,0,1,,,,,
28226,0.066085905,0,0,1,,,,,
25941,0.066081885,0,0,1,,,,,
26157,0.066005012,0,0,1,,,,,
26392,0.065947682,0,0,1,,,,,
25964,0.065926951,0,0,1,,,,,
24247,0.065782858,0,0,1,,,,,
25566,0.065754725,0,0,1,,,,,
26349,0.065751916,0,0,1,,,,,
29354,0.065740185,0,0,1,,,,,
28304,0.065683755,0,0,1,,,,,
27862,0.065679134,0,0,1,,,,,
24463,0.065670641,0,0,1,,,,,
29917,0.065611612,0,0,1,,,,,
28610,0.06559355,0,0,1,,,,,
29166,0.06552921,0,0,1,,,,,
25292,0.065454916,0,0,1,,,,,
25469,0.065453447,0,0,1,,,,,
26119,0.065420082,0,0,1,,,,,
28760,0.06540462,0,0,1,,,,,
29073,0.065403723,0,0,1,,,,,
29130,0.065385114,0,0,1,,,,,
29640,0.065379522,0,0,1,,,,,
25283,0.065368916,0,0,1,,,,,
24385,0.065345259,0,0,1,,,,,
28990,0.065322768,0,0,1,,,,,
27822,0.065322247,0,0,1,,,,,
28500,0.065250684,0,0,1,,,,,
29404,0.065247647,0,0,1,,,,,
25967,0.065214099,0,0,1,,,,,
28038,0.065200227,0,0,1,,,,,
24077,0.065161679,0,0,1,,,,,
24062,0.065142316,0,0,1,,,,,
27849,0.065142144,0,0,1,,,,,
26753,0.065045897,0,0,1,,,,,
25342,0.065043893,0,0,1,,,,,
27932,0.065039648,0,0,1,,,,,
25692,0.065035336,0,1,0,,,,,
26569,0.065035327,0,0,1,,,,,
28357,0.064983148,0,0,1,,,,,
26049,0.064952806,0,0,1,,,,,
26834,0.064909372,0,0,1,,,,,
25576,0.064885895,0,0,1,,,,,
29915,0.064841278,0,0,1,,,,,
24232,0.064824418,0,0,1,,,,,
26451,0.064727016,0,0,1,,,,,
25586,0.064694194,0,0,1,,,,,
26523,0.064690853,0,0,1,,,,,
28008,0.064675218,0,0,1,,,,,
28889,0.064643362,0,0,1,,,,,
27986,0.06464281,0,0,1,,,,,
25603,0.06463308,0,0,1,,,,,
28766,0.064607621,0,0,1,,,,,
28850,0.064606373,0,0,1,,,,,
25530,0.064601171,0,0,1,,,,,
26468,0.064499997,0,0,1,,,,,
27647,0.064468891,0,0,1,,,,,
26738,0.064458365,0,0,1,,,,,
29055,0.06445474,0,1,0,,,,,
24968,0.064447792,0,0,1,,,,,
27418,0.064263302,0,0,1,,,,,
28954,0.064239552,0,0,1,,,,,
24273,0.064221759,0,0,1,,,,,
25636,0.06417351,0,0,1,,,,,
29470,0.06413922,0,0,1,,,,,
28879,0.06412542,0,0,1,,,,,
26088,0.064089963,0,0,1,,,,,
27395,0.064055434,0,0,1,,,,,
28339,0.064042412,0,0,1,,,,,
29305,0.064036888,0,0,1,,,,,
29454,0.063914092,0,0,1,,,,,
27927,0.063891881,0,0,1,,,,,
27022,0.063859044,0,0,1,,,,,
27336,0.06385601,0,0,1,,,,,
27284,0.063843229,0,0,1,,,,,
25598,0.063821078,0,0,1,,,,,
26449,0.063762507,0,1,0,,,,,
26229,0.063722093,0,0,1,,,,,
27761,0.063543911,0,0,1,,,,,
28291,0.063539106,0,0,1,,,,,
26563,0.063526874,0,0,1,,,,,
27919,0.063520709,0,0,1,,,,,
25471,0.063406271,0,0,1,,,,,
25020,0.063393196,0,0,1,,,,,
28841,0.063330533,0,1,0,,,,,
28114,0.063266226,0,0,1,,,,,
26566,0.063247915,0,0,1,,,,,
24309,0.063217383,0,0,1,,,,,
26340,0.063189752,0,1,0,,,,,
25819,0.063167371,0,0,1,,,,,
25026,0.063162108,0,0,1,,,,,
25699,0.063152805,0,0,1,,,,,
29913,0.063148041,0,0,1,,,,,
24178,0.063129053,0,0,1,,,,,
27423,0.063107937,0,0,1,,,,,
26248,0.063055158,0,0,1,,,,,
27992,0.063003318,0,0,1,,,,,
27463,0.062939471,0,0,1,,,,,
24226,0.062930644,0,0,1,,,,,
28677,0.062919481,0,0,1,,,,,
24368,0.062907224,0,0,1,,,,,
26736,0.062865452,0,0,1,,,,,
28424,0.062831562,0,0,1,,,,,
25922,0.062823379,0,1,0,,,,,
25386,0.062791283,0,0,1,,,,,
27462,0.062785427,0,0,1,,,,,
24307,0.062761732,0,0,1,,,,,
28376,0.062720653,0,0,1,,,,,
26351,0.062686254,0,0,1,,,,,
26143,0.062653987,0,0,1,,,,,
28659,0.06264264,0,0,1,,,,,
29777,0.062601276,0,0,1,,,,,
26167,0.062599932,0,0,1,,,,,
27520,0.062556919,0,0,1,,,,,
25612,0.062553551,0,0,1,,,,,
25849,0.062552019,0,0,1,,,,,
28169,0.062532209,0,0,1,,,,,
28332,0.062501683,0,0,1,,,,,
24146,0.062499145,0,0,1,,,,,
25266,0.062489018,0,0,1,,,,,
26891,0.062483196,0,0,1,,,,,
29919,0.062434835,0,0,1,,,,,
27345,0.06242879,0,0,1,,,,,
28619,0.062385714,0,0,1,,,,,
28892,0.062377709,0,0,1,,,,,
28813,0.06237607,0,0,1,,,,,
25130,0.062347687,0,0,1,,,,,
27240,0.062326128,0,0,1,,,,,
28346,0.062287768,0,0,1,,,,,
28824,0.062270509,0,0,1,,,,,
28112,0.062250882,0,0,1,,,,,
24777,0.062211321,0,0,1,,,,,
24134,0.06207868,0,0,1,,,,,
26211,0.062051649,0,0,1,,,,,
25647,0.061985291,0,0,1,,,,,
28675,0.061922397,0,0,1,,,,,
26822,0.061917737,0,0,1,,,,,
29795,0.061808348,0,0,1,,,,,
25324,0.061777415,0,0,1,,,,,
26941,0.061761586,0,0,1,,,,,
29455,0.061716865,0,1,0,,,,,
24151,0.061714159,0,0,1,,,,,
25246,0.061633606,0,0,1,,,,,
24543,0.061444866,0,1,0,,,,,
25250,0.061295297,0,0,1,,,,,
26203,0.061276477,0,0,1,,,,,
28198,0.061234654,0,0,1,,,,,
28967,0.061202164,0,0,1,,,,,
27866,0.061201612,0,0,1,,,,,
29284,0.061147785,0,0,1,,,,,
25780,0.061092204,0,0,1,,,,,
25734,0.061078614,0,0,1,,,,,
25495,0.061052324,0,0,1,,,,,
25477,0.061013002,0,0,1,,,,,
26429,0.060973437,0,0,1,,,,,
29552,0.060965831,0,0,1,,,,,
26079,0.060842467,0,0,1,,,,,
27098,0.060821364,0,0,1,,,,,
26286,0.060809116,0,0,1,,,,,
24540,0.060763618,0,0,1,,,,,
24942,0.060756544,0,0,1,,,,,
25222,0.060740962,0,1,0,,,,,
24297,0.060648466,0,0,1,,,,,
28993,0.060632702,0,0,1,,,,,
25211,0.060600308,0,0,1,,,,,
24653,0.060594945,0,0,1,,,,,
25399,0.060587211,0,0,1,,,,,
29195,0.060569544,0,0,1,,,,,
27109,0.060510443,0,0,1,,,,,
27329,0.060509567,0,1,0,,,,,
29894,0.060509511,0,0,1,,,,,
27753,0.060466468,0,0,1,,,,,
25442,0.060410535,0,0,1,,,,,
28070,0.060410019,0,0,1,,,,,
25577,0.06032328,0,0,1,,,,,
28960,0.060257473,0,0,1,,,,,
24523,0.060238742,0,0,1,,,,,
29025,0.060198524,0,1,0,,,,,
29635,0.06016018,0,0,1,,,,,
28322,0.060116531,0,1,0,,,,,
26513,0.05996459,0,0,1,,,,,
26428,0.05990548,0,0,1,,,,,
28252,0.059887367,0,0,1,,,,,
28702,0.059825013,0,0,1,,,,,
29565,0.0597878,0,0,1,,,,,
28982,0.059758653,0,0,1,,,,,
24453,0.059757114,0,0,1,,,,,
24067,0.059731647,0,0,1,,,,,
26407,0.059697182,0,0,1,,,,,
24749,0.05968199,0,0,1,,,,,
29582,0.059655916,0,0,1,,,,,
24066,0.059578391,0,0,1,,,,,
26384,0.059568934,0,0,1,,,,,
29030,0.059561178,0,0,1,,,,,
29614,0.059495075,0,0,1,,,,,
28118,0.05946516,0,0,1,,,,,
28272,0.059358899,0,0,1,,,,,
28768,0.059306953,0,0,1,,,,,
24860,0.059265316,0,0,1,,,,,
29882,0.059194077,0,0,1,,,,,
26269,0.059077811,0,0,1,,,,,
28769,0.059016692,0,0,1,,,,,
26062,0.058926981,0,0,1,,,,,
26907,0.058921357,0,0,1,,,,,
25671,0.058910661,0,0,1,,,,,
25988,0.058821847,0,0,1,,,,,
25880,0.058794148,0,0,1,,,,,
25841,0.058714023,0,0,1,,,,,
24950,0.058670495,0,0,1,,,,,
25496,0.058630939,0,0,1,,,,,
24808,0.058561473,0,0,1,,,,,
27079,0.058520423,0,0,1,,,,,
25622,0.058510977,0,0,1,,,,,
25702,0.05850238,0,0,1,,,,,
28213,0.058418164,0,0,1,,,,,
25410,0.058411818,0,0,1,,,,,
27230,0.058367723,0,0,1,,,,,
